my_title,Run,treat,treatDescription,bleachGeneral,bleachSpecific,measurement,quote,title,notes,ref
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812221,heat,X71_4_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812222,heat,X73_7_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812223,heat,X75_88_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812224,control,X28_102_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812225,control,X4_70_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812226,control,X32_28_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812227,control,X10_11_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812228,control,X50_89_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812229,control,X6_65_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812230,control,X52_61_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812231,control,X54_64_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812232,control,X8_40_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812233,heat,X40_102_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812234,heat,X16_70_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812235,heat,X44_28_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812236,heat,X22_11_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812237,heat,X64_89_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812238,heat,X18_65_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812239,heat,X66_61_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812240,heat,X68_64_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812241,heat,X20_40_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812242,control,X140_86_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812243,control,X130_6_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812244,control,X78_27_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812245,control,X82_87_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812246,control,X86_83_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812247,control,X88_85_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812248,control,X108_75_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812249,control,X110_4_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812250,control,X112_7_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812251,control,X114_88_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812252,heat,X152_86_300_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812253,heat,X142_6_300_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812254,heat,X90_27_300_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812255,heat,X94_87_300_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812256,heat,X98_83_300_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812257,heat,X100_85_300_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812258,heat,X122_75_300_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812259,heat,X124_4_300_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812260,heat,X126_7_300_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812261,heat,X128_88_300_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812262,control,X79_102_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812263,control,X131_70_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812264,control,X83_28_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812265,control,X85_11_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812266,control,X101_89_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812267,control,X133_65_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812268,control,X103_68_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812269,control,X105_64_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812270,control,X135_40_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812271,heat,X91_102_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812272,heat,X143_70_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812273,heat,X95_28_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812274,heat,X97_11_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812275,heat,X115_89_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812276,heat,X145_65_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812277,heat,X117_68_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812278,heat,X119_64_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812279,heat,X147_40_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812280,control,X139_86_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812281,control,X129_6_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812282,control,X77_27_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812283,control,X81_87_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812284,control,X137_83_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812285,control,X87_85_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812286,control,X107_75_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812287,control,X109_4_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812288,control,X111_7_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812289,control,X113_88_400_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812290,heat,X151_86_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812291,heat,X141_6_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812292,heat,X89_27_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812293,heat,X93_87_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812294,heat,X149_83_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812295,heat,X99_85_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812296,heat,X121_75_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812297,heat,X123_4_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812298,heat,X125_7_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812299,heat,X127_88_400_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812300,control,X80_102_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812301,control,X132_70_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812302,control,X84_28_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812303,control,X138_11_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812304,control,X102_89_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812305,control,X134_65_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812306,control,X104_61_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812307,control,X106_64_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812308,control,X136_40_300_c_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812309,heat,X92_102_300_h_20h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,,(Seneca and Palumbi 2015)
